text,label
pesanan sudah sampai bos kualitas produk sesuai dgn harga kalau untuk ukuran paku ml tendangan kurang kencang tks,0
barang sudah diterima dan sesuai yg ditawarkan,1
seller nya ok responsive kalo ada pertanyaan barang ok packing ok nyampenya jg cepet,1
kualitas kabel bagus dan kuat harga baik barang berfungsi dengan baik seller proses dan pengiriman cepat,1
barang bagus sesuai dengan harapan,1
sorry boss br konfirm paket sdh mendarat mulus di kalbar tq,1
top seller bintang limaaaaaaa,1
alhamfulilah amin fahs dhdhd dhdus d d dhdue r rjd r d hdhdhshe d ddhehyde,1
barang sesuai ekspektasi semoga awet,1
produknya bagus bahannya wokeh harganya pas dikantong dan celananya juga pas saat dipakai rrespon pelayanan keramahan dan pengiriman top markotob mantab surantab sukses terus grosir celana olahraga semoga lancar jaya,1
barang sudah sampai kualitas dan warna oke sesuai dekripsi thanks seller,1
barang sesuai pesanan respon seller cepat dan pengiriman cepat oke banget,1
pengiriman cpt bgt barang bagus recomended sesuai deskripsi,1
mantap backdoornya best sellernya,1
terima kasih juragan,1
siiiiippppllaaaaaaah,1
packing barang bagus dan barang nya juga bagus banget,1
recommended sellerbrg cpt d kirim,1
bahannya lumayan sayangnya ukurannya untuk ukran badan orang m ke bawah warnanya ok,1
paket sudah saya trima lancarae jaya,1
mantap barang baguspacking rapih,1
packing bagus cepat sampai sesuai pesanan ternyata jam nya kecil overall puas sama pesanan,1
produk diterima sesuai dengan picture pada display akurasi produk sangat baik kualitas baik seller responsif dan informatif good product and good seller,1
barang sdh di terima tq,1
pengiriman untuk ukuran sby sidoarjo agak lama barang sesuai dengan harga,1
barang diterima dan sesuai pesanan,1
produk sesuaimurah tapi kualitasgood,1
makasiiiiiii yaaaaaaaa,1
barang telah diterima dan dalam kondisi yang sangat baik,1
mantab jiwa,1
gooddddd job dehhh,1
fast respon makasihhhh,1
very fast respons barang sesuai rekomen skali,1
okelahhhhhhhhhhhhhhh,1
mantap barang aman dan sesuai dengan deskripsi harga pun sangat kompetitif terimakasih,1
ada perbedaan antara gambar dg barang yg dikirim to masih cukup bagus barangnya,1
barang sudah di terima dengan baik semaunya ok,1
terima kasih barang telah mendaray dgn selamat,1
barang dikirim sesuai pesanan,1
fast respon dan safety packing,1
barang sudah di terima hari pengiriman ada sedikit karat di bagian besi nya tapi masih wajar sesuai di gambar,1
tombol x nya error gan jd nlm dipakai smp saat ini,1
sesuai dgn deskripsi produk bekerja dgn baik thanks,1
batre gak awet barang ringkih,0
toko bagus barang nya kerennn,1
barangnya bagus cm salah kirim request nya seri cowo yg dtg cewe,0
barang sudah sampai terimakasih yah,1
barang mantap lah sesuai deskripsi,1
barang nya bagus berfungsi dengan baik sesuai juga dengan yg dipesan buat yg butuh joystick yg murah bisa pesan disini,1
sepatunya udh sampaimakasiihh,1
belum dicoba namun terlihat kokoh,1
lamaaaa banget nyampenya sepatunya gak sesuai gambar krn stocknya abis kata penjualnya,0
produk original sesuai gambar keren,1
makasih ya sis barangnya sudah sampai,1
thanks recomended,1
paket sudah sampai,1
tq barang sudah sampai,1
produk bagus kualitasnya dan modelnya lucu suka banget,1
bagus dan barangnya beyond expectation suka banget,1
bahannya bagus dan memuaskan,1
lumayan oke dan tidak mengecewakan,0
berfungsi dengan baik terimakasih,1
barang bagus kokoh mantap digenggaman dan benar heavy duty khusus utk isi staple dgn lebarjarak kaki mm jd bukan utk diisi dgn staples biasa no ada fitur quick jam release krn dlm x nembak ada saja sekali dua kali ngejam tapi sekali nembak kayu keras bakalan susah mencabut staplenya,0
makassihhhhhhhh ya barang nya bgusss,1
mantappsss,1
thx thx,1
puass gan kasi bintang,1
packing rapi dan cepathub belum dicobainsya allah berfungsi dgn baik,1
barang sudah diterima dengan baik belum dicoba semoga awet,1
barangnya sesuai dengan yang di gambar,1
produk telah diterima dan berfungsi dengan baik terima kasih gan,1
barangnya sudah sampai terima kasih,1
sesuai pesanan anak saya seneng sekali tks gan,1
barang bagus dan sesuai trims,1
ok barang sudah sampaiberfungsi dgn baikthanks,1
barmg ok sudah di tes manteep pengiriman cept tks,1
brgnya sma tp dudukannya beda jdi hrus di modif lagi dudukannya agar bisa sesuai ok gpp tanks bos,0
bagus bagus bagus bagus,1
saya dapet yang mereknya kone saya pakai untuk main zelda breath of the wild di pc semua tombol berfungsi dengan baik terima kasih,1
mantap gan cocok buat ukuran ane mantap sukses selalu,1
terima kasih paket dah sampai,1
barang sudah diterima barangnya asli dan beljalan dengan lancar tanpa kendala,1
jam nya bagus sayangnya sy order sesuai iklan warna merah dan sudah tulis keterangan tapi jam yg sampai hitam harusnya bs info ke buyer klo stok warna hitam tq,1
brg bagus itulah sebabnya sy mau pesan lagitrims,1
sepatunya sukaaaak banget respon dan pengirimannya juga cepat packing okeh punya,1
fast response dan packaging aman,1
muraaaaaaaaaaaaaaaaaaaah,1
barang sudah saya terimathx,1
mendarat sesuai harapan produknya mantaap plus packing rapi banget,1
tidak sesuai pesananrespon lambat sangat tidak rekomend ini toko disuru retur dengan alasan tokopedia yang ganti ongkirsejak kapan tokopedia bisa ganti ongkos kirim,0
produk bagus sesuai deskripsi packing rapi pengiriman cepat hanya kurirnya yg agak telat thanks,1
barangnya bagus rekomended,1
mantaaapppppppp bosssss sippppp,1
sudah sampai tp belum dicoba packing cukup bagus,1
barang berfungsi dengan baik respon penjual amat sangat cepat pengiriman juga cepat sukses thanks,1
pengiriman cepat barang sesuai dgn foto,1
good quality product rapih jahitannya dan enteng dipake gak bikin lecet nggak nyesel saya beli dua pasang,1
berfungsi dengan baik packaging safety dan cepat sampai,1
sangat kecewa,0
barang mantap,1
terima kasihbrg telah sampaisukses selalu,1
terima kasih barang sampai cepet sekali,1
barang sesuai dgn gmbr kondisi baru respon cepat pengiriman cepat,1
barang sudah sampai dalam kondisi baik thanks gan,1
bagus sampai ditujuan cepat banget sesuai dengan di gambar,1
barangnya sudah nyampe dan sesuai dengan foto,1
seller sangat cepat merespon hanya hitungan menit barang sampai dgn cepat memuaskan,1
sesuai diskripsi dan gambar tq,1
barang ny lambattttttttttttt sampai ny tlong lbih fast respon baik via bbmwa,0
respon seller cepatkualitas barang bagus,1
brang bagus sesuai pesanan,1
bekerja dengan baik thanks gan,1
barang bagus terima kasih pengantaran cepat,1
sipp sipp sipp sipp sipp sipp sipp sipp,1
sangat mudah di setting bisa sebagai wifi router bisa juga berfungsi sebagai range extender untuk eksisting wifi penjual sangat cepat merespon dan mengirimkan mantap,1
barang nya jelek bgt saya mau kasih ke org pun malu mungkin ini foto lebih bagus dari produk asli nya saya tdk akan beli lagi,0
terima kasih paket sudah sampai sukses selalu,1
respon lama seller tdk komunikatif,0
barang cepat sampai packing rapi dan barang sesuai deskripsi,1
kualitas barang sangat baik,1
barang sesuai deskripsipacking amanthx,1
kemampuan standar tampilan spesial,1
mantaaap ngeriii brooo suaraaanyeeee,1
barang diterima dengan baik,1
respond seller super cepat puas banget belanja disini thxx,1
brang sesuai psanan cpat responnya sukses gan,1
lgsg sampe cmn bbrp jam mantep,1
sip lahcepat dan selamat sampai tujuan,1
tepat waktu kemasan baik sesuai deskripsi bekerja baik,1
barang oke sesuai deskripsi respon seller juga cepat pengiriman dan packing juga cepat dan rapi,1
sdh terima dgn baik tq,1
cepat responnya cepat datangnya dan sangat bagus barangnya puas saya anak saya senang sekali semoga awet,1
korset rajut isi sesuai deskripsi warnanya bagus pengepakan rapi,1
sesuai deskripsi sudah di tes dan berfungsi dgn baik,1
barang sudah sampai akan sy coba thks,1
barang sesuai yg diiklankan and begitu dicoba harian ini mulai terasa sedikit reaksi otot mudahan semakin intens semakin terlihat hasilnya trust me its work,1
barang ok pengiriman terlalu cepat pesen malem siang nyampe,1
thanks bos packing bagus barang bagus sudah di test its work d,1
batrey original sesuai pesanan awet tahan lama,1
mantap kemasan dan isi bagus dan pengiriman pun cepat langsung nyala begitu dipasang,1
great,1
bagus sesuai harapan dan lengkap warnay,0
barang sesuai iklannya kirim cepat seller responsif,1
keren mantap rapi aman rekomended,1
hanya selang sehari barang langsung barang sdh saya coba dan berfungsi dgn baik sukses buat seller,1
pembelian yg entah keberapa kalinya terlalu suka,1
barang sdh diterima packaging rapi dan berfungsi dgn baik thx,1
barang udh nympecpt via gojeklangsung prosetp blm smpat di tessemoga barang bagusori sesuai deskripsi awal,1
kata org yg saya kasih dia suka jd oke dan sesuailah untuk harga dan kualitas,1
packaging rapi pengiriman cepat brg ori pas ukurannya n empuk dipakenya thx,1
dengan harga ugal bersaing barangnya oke teman,1
kualitas brg bagus tidak ada cacat sedikitpun warna sesuai request dan respon penjual baik packing rapi,1
proses nya cepat barang sesuai,1
bagus cepat barang sesuai,1
terimakasih,1
produk bagus suksesss,1
top abiss,1
barang sdh tiba blom sempat pasang,1
mantap bgt produk keren dan harga murah makasi banyak yah,1
brang sudah sampai sesuai pesanan,1
mantap,1
paket nya sudah datangblum d cobasmoga lancar,1
barang sudah di terima thankz,1
barang sampai hari setelah pemesanan kualitas premium,1
harga murah barang oke,1
bahan baju tidak kaku sepertinya juga tidak gampang sobek spt merk lain yg sy pernah beli yg oke ada risletingnya jd kalo buka setelah berpanas ria gak susah hehe pelayanan jg oke proses cepat,1
jam tangan yang bagus dan halus,1
produk yang diterima asli karena tervalidasi dari hp dan qr barcode,1
pembelian ke tetep suka,1
joossss respon cepat pengiriman kilat produk mantap thanks ya,1
barang sesuai dengan pic dan dikemas dengan baik senang berbisnis dengan anda,1
produk membantu namun terlalu kecil buat lutut istri saya yang sakit disamping itu pinggiran bahan terdapat bagian yang tidak halus apakah potongan material atau jahitan yang tidak pas sehingga membuat sedikit iritasi di kulit,0
s i i i p p p,1
pengiriman barang cepat barang ny jg bagus,1
cepat pengiriman fast respon dngan tinta asli,1
mantappppp pengiriman gesit,1
sip mantap barang sesuai deskripsi puas pokok nya,1
mantap gan sampai dengan selamat respon juga cepet ty gan sukses terus,1
mantap barang bagus terimakasih,1
kualitas n hrga okelahsemoga awet,1
router masih di plastik rapat terbukti bukan barang bekas atau rekon barang mantap baru,1
respon cepat dan barang sesuai thanks,1
siaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,1
benar benar baru dan sesuai yg di iklankan,1
sumpahh kecewa parahhh sia sia gw bayar mahal buat go send instant courier jam barang dateng jam kemudian gilaa gilaa gilaaa sumpahh nyesel gw beli disini respon lama pulaa gw sampe dimarahin cust sama atasan gw mesen instant karna urgent tapi apa yang gw dapet,0
mantulll bat da ahhhhhh,1
nyaman dipakai pengiriman cepat dapat tas nya juga,1
barang sudah di terima dengan baik semoga awet,1
kurang besar untuk jam pria,1
terima kasih barang bagus respon cepat,1
mksh gan barang udah nyampe bagus barangnya,1
paket sudah duterima dgn baik boss barg bags sesuai diskripsitrim salm sukses boss,1
sipppppppppppppppppppoppooppppppp,1
thanks brg oriiiifast response,1
proses cepatrecomended,1
produk luar joss pengiriman luar biasa cepat sampainya,1
produk sesuai dengan deskripsi packing rapi bungkus buble wrap respon toko cukup cepat terima kasih,1
sangat cepat respond dan packing juga cepat dan rapi mantaph gan semoga barangnya asli soale now susah bedain,1
sesuai deskripsi seller rekomended stik berfungsi dengan baik,1
makasih ka brangnya okee,1
barang sudah di terima dengan sangat baik terimasih,1
pesanan cepat sampaiterimakasih,1
pelayanan ok tks,1
terima kasih barang telah diterima,1
siiippppbiar bintang yang bicara bos,1
thanks ya ka packing rapi barangnya juga ok dan cepet sampenya penjual sangat ramah sekali,1
pesanan sudah sampai dengan selamat thx,1
cepettttt,1
mmmmuuuaannntttaaappp,1
mantap masbro sangat puas gak ragu kalo kualitas brodo next time order lg ya masbrosukses trus,1
alhamdulillah produk sudah sampe produl sesuai gambar terimakasih,1
agan ini cepat sekali prosesnya jazakallah khairan termurah packing rapih menggunakan bubble wrapcepat produk sampai dengan rapih alhamdulillah,1
cepat rapi dan lengkap dgn nota pembelian barang tokped recommended banget,1
sesuai pesanan respon cpt,1
barang sesuai dengan pic,0
fast respond lg dicoba,1
barang sudah diterima dg baik sesuai dg gambar recommended seller,1
pengiriman cepat bahannya bagus banget puas dehh,1
barangnya sudah sampai tapi blm sempat dibukamudah mudahan bagus,1
barang sesuai pesanan bagusssss,1
respon sangat cepat moga awet,1
fast respond brg sesuai pesanan trmksh,1
barang sesuai pesanan thx gan,1
sesuai brosur,1
barang bagus sesuai dg produk dan harganya,1
mantappengiriminnya sangat cepadan barang nya kualitas terbaiikk,1
terima kasih barang sampai dengan selamat,1
barang sesuai dengan gambar thnq,0
pengiriman cepat dan kualitas bagus,1
imei nya gak sesuai dengan yg di kardus,0
memang harga menentukan kualitastunggu aja transaksi berikutnya,0
stapler tembak nya bagus berfungsi dg baik harga mantabs semoga awet pengiriman cepat terima kasih,1
hehehe beneran tak coba and sama sekali tak berembun,1
trimss sudah diterima dengan baik,1
sampai dengan cepat terima kasih banyak,1
mantap bos ku pengiriman cepat rapih ramah dan sangat tepercaya,1
barang sesuai pesanan dan gambar,1
cepat sampaisesuai pada gambar,1
makasih hp sdh smpe dan bfungsi,1
bagussssss,1
bagussss barangnya ga kecewa deh,1
cocok dengan gambar pengiriman cepat,1
bagus barang n packing ny,1
kami telah menerima kiriman dengan cepat produk sesuai terima kasih,1
barang sudah km terima dan cepat bnget dikirimx,1
okelah,1
barang sudah kami terima terimakasih,1
sesuai pesanan packing kurang oke dusnya penyok mungkin karena ekspedisinya kurang hati,1
barang sesuai fast respond recommended seller,1
brang udh nympe dgn slamat,1
kurang efektif tapi lumayan buat pajangan,1
josssssssssssss,1
suaramya bagus tapi sering putus koneksinya,1
tks sesuai dengan permintaan,1
respon cepat kualitas bagus semoga awet,1
puas bgt gan terkesan premium bgt thanks ya d masuk favorit,1
beli merah kok dikasih biru gan gan pie karepmu,0
good quality n fast shiping,1
barang sdah sampai pengiriman cepat packing rapi dan barang sesuai pesanan makasih,1
produk bagus ori recommended,1
cukup puas bertransaksi di sini pembelian kedua proses masih cukup cepat terbaik sukses selalu,1
barang sudah diterima,1
mantap produk di paket dgn rapi dn tidak ada cacat,1
bagus tapi di gambar warna biru yg dtg warna merah,1
lumayan sesuai hargahanya respon penjual kurang dan lambatbrg jg tidak dikirim hri itu setelah transaksi,0
barang sesuai deskripsi semua port berfungsi respon cepat pengiriman cepat,1
packaging rapiih barang berfungsi dengan baik,1
keren banget sesuai kualitasnya murah dapet harganya thx u,1
respon cepat kiriman cepat barang sesuai spek,1
barang sudah sampai barang sesuai dengan pesanan,1
mantabbarang bagustrpat sampai tujuan,1
bagus barabg sesuai harga,1
sudah sampai tapi belum dibuka mudahan sama dengan yg disekripsikan ya tengkyu,1
barang sesuai iklan respon seller cepat mantap,1
barang berfungsi dengan baik pengiriman cepat muantap,1
quick respon seperti biasa pesanan sesuai terima kasih,1
terbaik lah udah yang ke x belanja dan selalu puas,1
sesuai deskripsi bossssss,1
sesuai dengan produk namun krn kurang memperhatikan jam tangan diameter terlalu tebaltpi its ok,1
keren bgs bgt deh produknya mksh tlh mbuat pelanggang tdk kecewa,1
deskripsi tertulis ready warna hitam dan putih tapi terlalu mistis hingga bisa muncul warna biru saat barang sampai ke tangan pembeli,0
